"accession","file_accession","file_type","file_format","file_size","output_category","output_type","target","investigated_as","nucleic_acid_term","assay","treatment_id","treatment","treatment_amount","treatment_amount_unit","treatment_duration","treatment_duration_unit","treatment_temperature","treatment_temperature_unit","treatment_notes","biosample_id","biosample_type","biosample_name","dataset_biosample_summary","dataset_description","replicate_libraries","replicate_antibody","antibody_target","antibody_characterization","antibody_caption","organism","dataset_type","assembly","status","controls","controlled_by","lab","run_type","read_length","paired_end","paired_with","platform","href","biological_replicates","biological_replicate_number","technical_replicate_number","replicate_list","technical_replicates","project","dataset","dbxrefs","superseded_by","file_status","submitted_by","library","derived_from","file_format_type","file_format_specifications","genome_annotation","external_accession","date_released","biosample_ontology","md5sum"
"ENCSR829XOQ","ENCFF182KRJ","bigWig","bigWig","15.1 Mb","signal","control normalized signal","eGFP-Asciz","other context; recombinant protein","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS250FFZ/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB092ZQH","ENCAB728YTO","eGFP-avictoria","/antibody-characterizations/64df6ef7-65de-4a9c-8cae-a1e2ece1ff96/; /antibody-characterizations/08a04878-1962-4ba9-aeac-5ad5e3075331/; /antibody-characterizations/6aeeac09-2007-4739-a726-b7aaeca3fddd/; /antibody-characterizations/ac50c71d-0c95-4aec-b490-779545c456fd/; /antibody-characterizations/e20454f1-f13b-40c4-a550-601a59eb4064/; /antibody-characterizations/ac9d3efc-3a57-435a-badf-71dfe3746a6d/; /antibody-characterizations/3de8a3d0-b6fd-46e7-9f0b-66ebc4aa037a/; /antibody-characterizations/0f0d842b-249a-40c6-814c-a9a996001830/; /antibody-characterizations/2b21586e-cf35-4ae7-8f8a-ba6e6430c27c/; /antibody-characterizations/bab4e233-43b5-4217-bb27-a000c84e7145/; /antibody-characterizations/8e41967e-9a3f-489b-aab1-18716ff0e795/",NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF182KRJ/@@download/ENCFF182KRJ.bigWig","1",1,1,"0f772f33-93a3-44cd-828c-147c15207eaf","1_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen","/libraries/ENCLB092ZQH/","/files/ENCFF678AGZ/; /files/ENCFF985BIO/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","715c61368172ca4a5baa71f6d8e83da6"
"ENCSR829XOQ","ENCFF667VIX","bigWig","bigWig","16.7 Mb","signal","signal of unique reads","eGFP-Asciz","other context; recombinant protein","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS129POA/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB924UKK","ENCAB728YTO","eGFP-avictoria","/antibody-characterizations/64df6ef7-65de-4a9c-8cae-a1e2ece1ff96/; /antibody-characterizations/08a04878-1962-4ba9-aeac-5ad5e3075331/; /antibody-characterizations/6aeeac09-2007-4739-a726-b7aaeca3fddd/; /antibody-characterizations/ac50c71d-0c95-4aec-b490-779545c456fd/; /antibody-characterizations/e20454f1-f13b-40c4-a550-601a59eb4064/; /antibody-characterizations/ac9d3efc-3a57-435a-badf-71dfe3746a6d/; /antibody-characterizations/3de8a3d0-b6fd-46e7-9f0b-66ebc4aa037a/; /antibody-characterizations/0f0d842b-249a-40c6-814c-a9a996001830/; /antibody-characterizations/2b21586e-cf35-4ae7-8f8a-ba6e6430c27c/; /antibody-characterizations/bab4e233-43b5-4217-bb27-a000c84e7145/; /antibody-characterizations/8e41967e-9a3f-489b-aab1-18716ff0e795/",NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF667VIX/@@download/ENCFF667VIX.bigWig","3",3,1,"42067bf7-6635-48bb-afec-817dfd37ac71","3_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen","/libraries/ENCLB924UKK/","/files/ENCFF360LGY/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","154f93e2d78055c33ee8ffeffd155d55"
"ENCSR829XOQ","ENCFF314IPC","bigWig","bigWig","15.1 Mb","signal","control normalized signal","eGFP-Asciz","other context; recombinant protein","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS129POA/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB924UKK","ENCAB728YTO","eGFP-avictoria","/antibody-characterizations/64df6ef7-65de-4a9c-8cae-a1e2ece1ff96/; /antibody-characterizations/08a04878-1962-4ba9-aeac-5ad5e3075331/; /antibody-characterizations/6aeeac09-2007-4739-a726-b7aaeca3fddd/; /antibody-characterizations/ac50c71d-0c95-4aec-b490-779545c456fd/; /antibody-characterizations/e20454f1-f13b-40c4-a550-601a59eb4064/; /antibody-characterizations/ac9d3efc-3a57-435a-badf-71dfe3746a6d/; /antibody-characterizations/3de8a3d0-b6fd-46e7-9f0b-66ebc4aa037a/; /antibody-characterizations/0f0d842b-249a-40c6-814c-a9a996001830/; /antibody-characterizations/2b21586e-cf35-4ae7-8f8a-ba6e6430c27c/; /antibody-characterizations/bab4e233-43b5-4217-bb27-a000c84e7145/; /antibody-characterizations/8e41967e-9a3f-489b-aab1-18716ff0e795/",NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF314IPC/@@download/ENCFF314IPC.bigWig","3",3,1,"42067bf7-6635-48bb-afec-817dfd37ac71","3_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen","/libraries/ENCLB924UKK/","/files/ENCFF596ZCI/; /files/ENCFF985BIO/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","6793d6c65614157172ace8c8c2640b65"
"ENCSR829XOQ","ENCFF113KJX","bigWig","bigWig","15.2 Mb","signal","control normalized signal","eGFP-Asciz","other context; recombinant protein",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS250FFZ/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB924UKK",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF113KJX/@@download/ENCFF113KJX.bigWig","1; 3",NA,NA,NA,"1_1; 3_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF596ZCI/; /files/ENCFF678AGZ/; /files/ENCFF985BIO/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","f5ed26c316d4d09861ceef4e52802a87"
"ENCSR829XOQ","ENCFF314NNC","bigWig","bigWig","14.6 Mb","signal","read-depth normalized signal","eGFP-Asciz","other context; recombinant protein","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS129POA/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB924UKK","ENCAB728YTO","eGFP-avictoria","/antibody-characterizations/64df6ef7-65de-4a9c-8cae-a1e2ece1ff96/; /antibody-characterizations/08a04878-1962-4ba9-aeac-5ad5e3075331/; /antibody-characterizations/6aeeac09-2007-4739-a726-b7aaeca3fddd/; /antibody-characterizations/ac50c71d-0c95-4aec-b490-779545c456fd/; /antibody-characterizations/e20454f1-f13b-40c4-a550-601a59eb4064/; /antibody-characterizations/ac9d3efc-3a57-435a-badf-71dfe3746a6d/; /antibody-characterizations/3de8a3d0-b6fd-46e7-9f0b-66ebc4aa037a/; /antibody-characterizations/0f0d842b-249a-40c6-814c-a9a996001830/; /antibody-characterizations/2b21586e-cf35-4ae7-8f8a-ba6e6430c27c/; /antibody-characterizations/bab4e233-43b5-4217-bb27-a000c84e7145/; /antibody-characterizations/8e41967e-9a3f-489b-aab1-18716ff0e795/",NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF314NNC/@@download/ENCFF314NNC.bigWig","3",3,1,"42067bf7-6635-48bb-afec-817dfd37ac71","3_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen","/libraries/ENCLB924UKK/","/files/ENCFF596ZCI/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","291e78c8b9a3c5e3640b7da06aadc94d"
"ENCSR829XOQ","ENCFF426RRT","bigWig","bigWig","13.2 Mb","signal","control normalized signal","eGFP-Asciz","other context; recombinant protein","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS129POA/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB924UKK","ENCAB728YTO","eGFP-avictoria","/antibody-characterizations/64df6ef7-65de-4a9c-8cae-a1e2ece1ff96/; /antibody-characterizations/08a04878-1962-4ba9-aeac-5ad5e3075331/; /antibody-characterizations/6aeeac09-2007-4739-a726-b7aaeca3fddd/; /antibody-characterizations/ac50c71d-0c95-4aec-b490-779545c456fd/; /antibody-characterizations/e20454f1-f13b-40c4-a550-601a59eb4064/; /antibody-characterizations/ac9d3efc-3a57-435a-badf-71dfe3746a6d/; /antibody-characterizations/3de8a3d0-b6fd-46e7-9f0b-66ebc4aa037a/; /antibody-characterizations/0f0d842b-249a-40c6-814c-a9a996001830/; /antibody-characterizations/2b21586e-cf35-4ae7-8f8a-ba6e6430c27c/; /antibody-characterizations/bab4e233-43b5-4217-bb27-a000c84e7145/; /antibody-characterizations/8e41967e-9a3f-489b-aab1-18716ff0e795/",NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF426RRT/@@download/ENCFF426RRT.bigWig","3",3,1,"42067bf7-6635-48bb-afec-817dfd37ac71","3_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen","/libraries/ENCLB924UKK/","/files/ENCFF360LGY/; /files/ENCFF158ZJS/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","3ab04cd8b4af806155b4b3e1712fcb1a"
"ENCSR829XOQ","ENCFF775XVA","bigWig","bigWig","16.7 Mb","signal","read-depth normalized signal","eGFP-Asciz","other context; recombinant protein","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS129POA/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB924UKK","ENCAB728YTO","eGFP-avictoria","/antibody-characterizations/64df6ef7-65de-4a9c-8cae-a1e2ece1ff96/; /antibody-characterizations/08a04878-1962-4ba9-aeac-5ad5e3075331/; /antibody-characterizations/6aeeac09-2007-4739-a726-b7aaeca3fddd/; /antibody-characterizations/ac50c71d-0c95-4aec-b490-779545c456fd/; /antibody-characterizations/e20454f1-f13b-40c4-a550-601a59eb4064/; /antibody-characterizations/ac9d3efc-3a57-435a-badf-71dfe3746a6d/; /antibody-characterizations/3de8a3d0-b6fd-46e7-9f0b-66ebc4aa037a/; /antibody-characterizations/0f0d842b-249a-40c6-814c-a9a996001830/; /antibody-characterizations/2b21586e-cf35-4ae7-8f8a-ba6e6430c27c/; /antibody-characterizations/bab4e233-43b5-4217-bb27-a000c84e7145/; /antibody-characterizations/8e41967e-9a3f-489b-aab1-18716ff0e795/",NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF775XVA/@@download/ENCFF775XVA.bigWig","3",3,1,"42067bf7-6635-48bb-afec-817dfd37ac71","3_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen","/libraries/ENCLB924UKK/","/files/ENCFF360LGY/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","ef427a6f1f004802d1754842638224e3"
"ENCSR829XOQ","ENCFF382YWT","bigWig","bigWig","13.2 Mb","signal","control normalized signal","eGFP-Asciz","other context; recombinant protein","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS250FFZ/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB092ZQH","ENCAB728YTO","eGFP-avictoria","/antibody-characterizations/64df6ef7-65de-4a9c-8cae-a1e2ece1ff96/; /antibody-characterizations/08a04878-1962-4ba9-aeac-5ad5e3075331/; /antibody-characterizations/6aeeac09-2007-4739-a726-b7aaeca3fddd/; /antibody-characterizations/ac50c71d-0c95-4aec-b490-779545c456fd/; /antibody-characterizations/e20454f1-f13b-40c4-a550-601a59eb4064/; /antibody-characterizations/ac9d3efc-3a57-435a-badf-71dfe3746a6d/; /antibody-characterizations/3de8a3d0-b6fd-46e7-9f0b-66ebc4aa037a/; /antibody-characterizations/0f0d842b-249a-40c6-814c-a9a996001830/; /antibody-characterizations/2b21586e-cf35-4ae7-8f8a-ba6e6430c27c/; /antibody-characterizations/bab4e233-43b5-4217-bb27-a000c84e7145/; /antibody-characterizations/8e41967e-9a3f-489b-aab1-18716ff0e795/",NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF382YWT/@@download/ENCFF382YWT.bigWig","1",1,1,"0f772f33-93a3-44cd-828c-147c15207eaf","1_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen","/libraries/ENCLB092ZQH/","/files/ENCFF027YVN/; /files/ENCFF158ZJS/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","e49efcd5f0c4b766495e2e9dea6d90ad"
"ENCSR829XOQ","ENCFF680ZHM","bigWig","bigWig","14.6 Mb","signal","signal of unique reads","eGFP-Asciz","other context; recombinant protein","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS129POA/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB924UKK","ENCAB728YTO","eGFP-avictoria","/antibody-characterizations/64df6ef7-65de-4a9c-8cae-a1e2ece1ff96/; /antibody-characterizations/08a04878-1962-4ba9-aeac-5ad5e3075331/; /antibody-characterizations/6aeeac09-2007-4739-a726-b7aaeca3fddd/; /antibody-characterizations/ac50c71d-0c95-4aec-b490-779545c456fd/; /antibody-characterizations/e20454f1-f13b-40c4-a550-601a59eb4064/; /antibody-characterizations/ac9d3efc-3a57-435a-badf-71dfe3746a6d/; /antibody-characterizations/3de8a3d0-b6fd-46e7-9f0b-66ebc4aa037a/; /antibody-characterizations/0f0d842b-249a-40c6-814c-a9a996001830/; /antibody-characterizations/2b21586e-cf35-4ae7-8f8a-ba6e6430c27c/; /antibody-characterizations/bab4e233-43b5-4217-bb27-a000c84e7145/; /antibody-characterizations/8e41967e-9a3f-489b-aab1-18716ff0e795/",NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF680ZHM/@@download/ENCFF680ZHM.bigWig","3",3,1,"42067bf7-6635-48bb-afec-817dfd37ac71","3_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen","/libraries/ENCLB924UKK/","/files/ENCFF596ZCI/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","ff8f8ad90483395e62263552fa484bf1"
"ENCSR829XOQ","ENCFF494XMZ","bigWig","bigWig","17 Mb","signal","signal of unique reads","eGFP-Asciz","other context; recombinant protein",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS250FFZ/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB924UKK",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF494XMZ/@@download/ENCFF494XMZ.bigWig","1; 3",NA,NA,NA,"1_1; 3_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF360LGY/; /files/ENCFF027YVN/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","b5bab91c504b2715fc3e3661a45c36a2"
"ENCSR829XOQ","ENCFF645STJ","bigWig","bigWig","16.8 Mb","signal","read-depth normalized signal","eGFP-Asciz","other context; recombinant protein","DNA","TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS250FFZ/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB092ZQH","ENCAB728YTO","eGFP-avictoria","/antibody-characterizations/64df6ef7-65de-4a9c-8cae-a1e2ece1ff96/; /antibody-characterizations/08a04878-1962-4ba9-aeac-5ad5e3075331/; /antibody-characterizations/6aeeac09-2007-4739-a726-b7aaeca3fddd/; /antibody-characterizations/ac50c71d-0c95-4aec-b490-779545c456fd/; /antibody-characterizations/e20454f1-f13b-40c4-a550-601a59eb4064/; /antibody-characterizations/ac9d3efc-3a57-435a-badf-71dfe3746a6d/; /antibody-characterizations/3de8a3d0-b6fd-46e7-9f0b-66ebc4aa037a/; /antibody-characterizations/0f0d842b-249a-40c6-814c-a9a996001830/; /antibody-characterizations/2b21586e-cf35-4ae7-8f8a-ba6e6430c27c/; /antibody-characterizations/bab4e233-43b5-4217-bb27-a000c84e7145/; /antibody-characterizations/8e41967e-9a3f-489b-aab1-18716ff0e795/",NA,"Drosophila melanogaster","experiments","dm6","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF645STJ/@@download/ENCFF645STJ.bigWig","1",1,1,"0f772f33-93a3-44cd-828c-147c15207eaf","1_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen","/libraries/ENCLB092ZQH/","/files/ENCFF027YVN/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","ceb6bb5e2ec43fdd3e8ba09ed8453fb5"
"ENCSR829XOQ","ENCFF922QTA","bigWig","bigWig","14.8 Mb","signal","read-depth normalized signal","eGFP-Asciz","other context; recombinant protein",NA,"TF ChIP-seq",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/biosamples/ENCBS250FFZ/","whole organisms","whole organism","attP-40 whole organism embryo (0-24 hours) genetically modified using site-specific recombination","ChIP-seq on transgenic flies expressing CG14962-eGFP fusion proteins.  The IP was performed using an anti-GFP antibody.","ENCLB924UKK",NA,NA,NA,NA,"Drosophila melanogaster","experiments","dm3","released","ENCSR238IHN",NA,"Kevin White, UChicago",NA,NA,NA,NA,NA,"/files/ENCFF922QTA/@@download/ENCFF922QTA.bigWig","1; 3",NA,NA,NA,"1_1; 3_1","modERN","/experiments/ENCSR829XOQ/",NA,NA,"released","Alec Victorsen",NA,"/files/ENCFF596ZCI/; /files/ENCFF678AGZ/",NA,NA,NA,NA,"2017-11-22","/biosample-types/whole_organisms_UBERON_0000468/","feb848cd16ecb1cd60b50aef4d916d0d"
